Date,Day,Season,Team,Opp,Site,Final,Rest,Line,Total,SUm,ATSm,OUm,DPS,DPA,SUr,ATSr,OUr,ot,game_id,match_id,Home,Away
18-Nov-14,Tue,2014,Hawks,Lakers,home,109-114,2&1,-8.5,211.5,-5,-13.5,11.5,-1,12.5,L,L,O,0,21400155,20141118LALATL,ATL,LAL
19-Nov-14,Wed,2014,Pacers,Hornets,home,88-86,3&1,-2.5,180,2,-0.5,-6,-3.2,-2.8,W,L,U,0,21400160,20141119CHAIND,IND,CHA
19-Nov-14,Wed,2014,Raptors,Grizzlies,home,96-92,3&1,-4,193,4,0,-5,-2.5,-2.5,W,P,U,0,21400166,20141119MEMTOR,TOR,MEM
19-Nov-14,Wed,2014,Nuggets,Thunder,home,107-100,1&0,-7.5,198,7,-0.5,9,4.2,4.8,W,L,O,0,21400168,20141119OKCDEN,DEN,OKC
19-Nov-14,Wed,2014,Nets,Bucks,home,118-122,1&0,-6.5,198.5,-4,-10.5,41.5,15.5,26,L,L,O,3,21400164,20141119MILBKN,BKN,MIL
19-Nov-14,Wed,2014,Cavaliers,Spurs,home,90-92,1&1,-2,200,-2,-4,-18,-11,-7,L,L,U,0,21400159,20141119SASCLE,CLE,SAS
19-Nov-14,Wed,2014,Wizards,Mavericks,home,102-105,3&1,2.5,202.5,-3,-0.5,4.5,2,2.5,L,L,O,0,21400163,20141119DALWAS,WAS,DAL
19-Nov-14,Wed,2014,Magic,Clippers,home,90-114,1&1,5,203,-24,-19,1,-9,10,L,L,O,0,21400161,20141119LACORL,ORL,LAC
19-Nov-14,Wed,2014,Pistons,Suns,home,86-88,1&1,2.5,204,-2,0.5,-30,-14.8,-15.2,L,W,U,0,21400165,20141119PHXDET,DET,PHX
19-Nov-14,Wed,2014,Timberwolves,Knicks,home,115-99,3&0,-1,204.5,16,15,9.5,12.2,-2.8,W,W,O,0,21400167,20141119NYKMIN,MIN,NYK
19-Nov-14,Wed,2014,Rockets,Lakers,home,92-98,1&0,-11.5,209,-6,-17.5,-19,-18.2,-0.8,L,L,U,0,21400169,20141119LALHOU,HOU,LAL
19-Nov-14,Wed,2014,Seventysixers,Celtics,home,90-101,1&1,6.5,210.5,-11,-4.5,-19.5,-12,-7.5,L,L,U,0,21400162,20141119BOSPHI,PHI,BOS
20-Nov-14,Thu,2014,Kings,Bulls,home,103-88,1&2,-3,194,15,12,-3,4.5,-7.5,W,W,U,0,21400171,20141120CHISAC,SAC,CHI
20-Nov-14,Thu,2014,Heat,Clippers,home,93-110,2&0,4,197.5,-17,-13,5.5,-3.8,9.2,L,L,O,0,21400170,20141120LACMIA,MIA,LAC
21-Nov-14,Fri,2014,Thunder,Nets,home,92-94,1&1,-1.5,187,-2,-3.5,-1,-2.2,1.2,L,L,U,0,21400178,20141121BKNOKC,OKC,BKN
21-Nov-14,Fri,2014,Hornets,Magic,home,100-105,1&1,-4,190,-5,-9,15,3,12,L,L,O,0,21400172,20141121ORLCHA,CHA,ORL
21-Nov-14,Fri,2014,Trailblazers,Bulls,home,105-87,3&0,-8,195.5,18,10,-3.5,3.2,-6.8,W,W,U,0,21400183,20141121CHIPOR,POR,CHI
21-Nov-14,Fri,2014,Hawks,Pistons,home,99-89,2&1,-6.5,197,10,3.5,-9,-2.8,-6.2,W,W,U,0,21400174,20141121DETATL,ATL,DET
21-Nov-14,Fri,2014,Grizzlies,Celtics,home,117-100,1&1,-6.5,199.5,17,10.5,17.5,14,3.5,W,W,O,0,21400176,20141121BOSMEM,MEM,BOS
21-Nov-14,Fri,2014,Raptors,Bucks,home,124-83,1&1,-8.5,199.5,41,32.5,7.5,20,-12.5,W,W,O,0,21400175,20141121MILTOR,TOR,MIL
21-Nov-14,Fri,2014,Timberwolves,Spurs,home,92-121,1&1,10.5,203,-29,-18.5,10,-4.2,14.2,L,L,O,0,21400177,20141121SASMIN,MIN,SAS
21-Nov-14,Fri,2014,Wizards,Cavaliers,home,91-78,1&1,1.5,204,13,14.5,-35,-10.2,-24.8,W,W,U,0,21400179,20141121CLEWAS,WAS,CLE
21-Nov-14,Fri,2014,Warriors,Jazz,home,101-88,4&2,-12,207.5,13,1,-18.5,-8.8,-9.8,W,W,U,0,21400182,20141121UTAGSW,GSW,UTA
21-Nov-14,Fri,2014,Seventysixers,Suns,home,96-122,1&1,9.5,208.5,-26,-16.5,9.5,-3.5,13,L,L,O,0,21400173,20141121PHXPHI,PHI,PHX
21-Nov-14,Fri,2014,Nuggets,Pelicans,home,117-97,1&2,2.5,213.5,20,22.5,0.5,11.5,-11,W,W,O,0,21400181,20141121NOPDEN,DEN,NOP
21-Nov-14,Fri,2014,Mavericks,Lakers,home,140-106,1&1,-10.5,217.5,34,23.5,28.5,26,2.5,W,W,O,0,21400180,20141121LALDAL,DAL,LAL
22-Nov-14,Sat,2014,Magic,Heat,home,92-99,0&1,0,191.5,-7,-7,-0.5,-3.8,3.2,L,L,U,0,21400185,20141122MIAORL,ORL,MIA
22-Nov-14,Sat,2014,Spurs,Nets,home,99-87,0&0,-10,193.5,12,2,-7.5,-2.8,-4.8,W,W,U,0,21400191,20141122BKNSAS,SAS,BKN
22-Nov-14,Sat,2014,Bucks,Wizards,home,100-111,0&0,3.5,194,-11,-7.5,17,4.8,12.2,L,L,O,0,21400190,20141122WASMIL,MIL,WAS
22-Nov-14,Sat,2014,Pacers,Suns,home,83-106,2&0,2,195,-23,-21,-6,-13.5,7.5,L,L,U,0,21400184,20141122PHXIND,IND,PHX
22-Nov-14,Sat,2014,Knicks,Seventysixers,home,91-83,2&0,-11,198.5,8,-3,-24.5,-13.8,-10.8,W,L,U,0,21400187,20141122PHINYK,NYK,PHI
22-Nov-14,Sat,2014,Jazz,Pelicans,home,94-106,0&0,2.5,200,-12,-9.5,0,-4.8,4.8,L,L,P,0,21400192,20141122NOPUTA,UTA,NOP
22-Nov-14,Sat,2014,Rockets,Mavericks,home,95-92,2&0,3.5,204,3,6.5,-17,-5.2,-11.8,W,W,U,0,21400188,20141122DALHOU,HOU,DAL
22-Nov-14,Sat,2014,Cavaliers,Raptors,home,93-110,0&0,-3,205.5,-17,-20,-2.5,-11.2,8.8,L,L,U,0,21400186,20141122TORCLE,CLE,TOR
22-Nov-14,Sat,2014,Timberwolves,Kings,home,101-113,0&1,8.5,211,-12,-3.5,3,-0.2,3.2,L,L,O,0,21400189,20141122SACMIN,MIN,SAC
23-Nov-14,Sun,2014,Heat,Hornets,home,94-93,0&1,-1.5,186,1,-0.5,1,0.2,0.8,W,L,O,0,21400195,20141123CHAMIA,MIA,CHA
23-Nov-14,Sun,2014,Thunder,Warriors,home,86-91,1&1,7,194,-5,2,-17,-7.5,-9.5,L,W,U,0,21400196,20141123GSWOKC,OKC,GSW
23-Nov-14,Sun,2014,Grizzlies,Clippers,home,107-91,1&2,-3,197,16,13,1,7,-6,W,W,O,0,21400193,20141123LACMEM,MEM,LAC
23-Nov-14,Sun,2014,Celtics,Trailblazers,home,88-94,1&1,5,210,-6,-1,-28,-14.5,-13.5,L,L,U,0,21400194,20141123PORBOS,BOS,POR
23-Nov-14,Sun,2014,Lakers,Nuggets,home,94-101,1&1,2,220,-7,-5,-25,-15,-10,L,L,U,1,21400197,20141123DENLAL,LAL,DEN
24-Nov-14,Mon,2014,Jazz,Bulls,home,95-97,1&2,2.5,192.5,-2,0.5,-0.5,0,-0.5,L,W,U,0,21400204,20141124CHIUTA,UTA,CHI
24-Nov-14,Mon,2014,Rockets,Knicks,home,91-86,1&1,-7,194,5,-2,-17,-9.5,-7.5,W,L,U,0,21400202,20141124NYKHOU,HOU,NYK
24-Nov-14,Mon,2014,Mavericks,Pacers,home,100-111,1&1,-13,197,-11,-24,14,-5,19,L,L,O,0,21400203,20141124INDDAL,DAL,IND
24-Nov-14,Mon,2014,Hornets,Clippers,home,92-113,0&0,4.5,199,-21,-16.5,6,-5.2,11.2,L,L,O,0,21400198,20141124LACCHA,CHA,LAC
24-Nov-14,Mon,2014,Cavaliers,Magic,home,106-74,1&1,-10.5,200.5,32,21.5,-20.5,0.5,-21,W,W,U,0,21400199,20141124ORLCLE,CLE,ORL
24-Nov-14,Mon,2014,Seventysixers,Trailblazers,home,104-114,1&0,12.5,201.5,-10,2.5,16.5,9.5,7,L,W,O,0,21400200,20141124PORPHI,PHI,POR
24-Nov-14,Mon,2014,Raptors,Suns,home,104-100,1&1,-4.5,208.5,4,-0.5,-4.5,-2.5,-2,W,L,U,0,21400201,20141124PHXTOR,TOR,PHX
25-Nov-14,Tue,2014,Bucks,Pistons,home,98-86,2&3,-3,189.5,12,9,-5.5,1.8,-7.2,W,W,U,0,21400207,20141125DETMIL,MIL,DET
25-Nov-14,Tue,2014,Heat,Warriors,home,97-114,1&1,7,199.5,-17,-10,11.5,0.8,10.8,L,L,O,0,21400206,20141125GSWMIA,MIA,GSW
25-Nov-14,Tue,2014,Pelicans,Kings,home,89-99,2&2,-5.5,200.5,-10,-15.5,-12.5,-14,1.5,L,L,U,0,21400208,20141125SACNOP,NOP,SAC
25-Nov-14,Tue,2014,Wizards,Hawks,home,102-106,2&3,-4.5,200.5,-4,-8.5,7.5,-0.5,8,L,L,O,0,21400205,20141125ATLWAS,WAS,ATL
25-Nov-14,Tue,2014,Nuggets,Bulls,home,114-109,1&0,-4,203.5,5,1,19.5,10.2,9.2,W,W,O,0,21400209,20141125CHIDEN,DEN,CHI
26-Nov-14,Wed,2014,Thunder,Jazz,home,97-82,2&1,-4.5,184,15,10.5,-5,2.8,-7.8,W,W,U,0,21400219,20141126UTAOKC,OKC,UTA
26-Nov-14,Wed,2014,Spurs,Pacers,home,106-100,3&1,-13,189,6,-7,17,5,12,W,L,O,0,21400220,20141126INDSAS,SAS,IND
26-Nov-14,Wed,2014,Rockets,Kings,home,102-89,1&0,-5,193,13,8,-2,3,-5,W,W,U,0,21400217,20141126SACHOU,HOU,SAC
26-Nov-14,Wed,2014,Hornets,Trailblazers,home,97-105,1&1,6,195,-8,-2,7,2.5,4.5,L,L,O,0,21400210,20141126PORCHA,CHA,POR
26-Nov-14,Wed,2014,Seventysixers,Nets,home,91-99,1&3,7.5,198,-8,-0.5,-8,-4.2,-3.8,L,L,U,0,21400213,20141126BKNPHI,PHI,BKN
26-Nov-14,Wed,2014,Pistons,Clippers,home,98-104,0&1,7.5,199,-6,1.5,3,2.2,0.8,L,W,O,0,21400216,20141126LACDET,DET,LAC
26-Nov-14,Wed,2014,Cavaliers,Wizards,home,113-87,1&0,-7,200,26,19,0,9.5,-9.5,W,W,P,0,21400211,20141126WASCLE,CLE,WAS
26-Nov-14,Wed,2014,Mavericks,Knicks,home,109-102,1&1,-13,200,7,-6,11,2.5,8.5,W,L,O,1,21400214,20141126NYKDAL,DAL,NYK
26-Nov-14,Wed,2014,Lakers,Grizzlies,home,93-99,2&2,6.5,201.5,-6,0.5,-9.5,-4.5,-5,L,W,U,0,21400222,20141126MEMLAL,LAL,MEM
26-Nov-14,Wed,2014,Magic,Warriors,home,96-111,1&0,8.5,202.5,-15,-6.5,4.5,-1,5.5,L,L,O,0,21400212,20141126GSWORL,ORL,GSW
26-Nov-14,Wed,2014,Timberwolves,Bucks,home,86-103,3&0,2,204,-17,-15,-15,-15,0,L,L,U,0,21400218,20141126MILMIN,MIN,MIL
26-Nov-14,Wed,2014,Hawks,Raptors,home,115-126,0&1,3.5,204.5,-11,-7.5,36.5,14.5,22,L,L,O,0,21400215,20141126TORATL,ATL,TOR
26-Nov-14,Wed,2014,Suns,Nuggets,home,120-112,1&0,-7.5,216,8,0.5,16,8.2,7.8,W,W,O,0,21400221,20141126DENPHX,PHX,DEN
28-Nov-14,Fri,2014,Thunder,Knicks,home,105-78,1&1,-8,186,27,19,-3,8,-11,W,W,U,0,21400229,20141128NYKOKC,OKC,NYK
28-Nov-14,Fri,2014,Pistons,Bucks,home,88-104,1&1,-2.5,190,-16,-18.5,2,-8.2,10.2,L,L,O,0,21400226,20141128MILDET,DET,MIL
28-Nov-14,Fri,2014,Pacers,Magic,home,98-83,1&1,-5,190.5,15,10,-9.5,0.2,-9.8,W,W,U,0,21400230,20141128ORLIND,IND,ORL
28-Nov-14,Fri,2014,Trailblazers,Grizzlies,home,99-112,1&1,-3.5,193.5,-13,-16.5,17.5,0.5,17,L,L,O,0,21400233,20141128MEMPOR,POR,MEM
28-Nov-14,Fri,2014,Spurs,Kings,home,112-104,1&1,-10.5,194.5,8,-2.5,21.5,9.5,12,W,L,O,0,21400231,20141128SACSAS,SAS,SAC
28-Nov-14,Fri,2014,Rockets,Clippers,home,85-102,1&1,4.5,201,-17,-12.5,-14,-13.2,-0.8,L,L,U,0,21400228,20141128LACHOU,HOU,LAC
28-Nov-14,Fri,2014,Hornets,Warriors,home,101-106,1&1,8.5,201.5,-5,3.5,5.5,4.5,1,L,W,O,0,21400224,20141128GSWCHA,CHA,GSW
28-Nov-14,Fri,2014,Celtics,Bulls,home,102-109,4&2,3.5,205,-7,-3.5,6,1.2,4.8,L,L,O,0,21400223,20141128CHIBOS,BOS,CHI
28-Nov-14,Fri,2014,Hawks,Pelicans,home,100-91,1&2,-2.5,205,9,6.5,-14,-3.8,-10.2,W,W,U,0,21400225,20141128NOPATL,ATL,NOP
28-Nov-14,Fri,2014,Raptors,Mavericks,home,102-106,1&1,-3.5,210,-4,-7.5,-2,-4.8,2.8,L,L,U,0,21400227,20141128DALTOR,TOR,DAL
28-Nov-14,Fri,2014,Lakers,Timberwolves,home,119-120,1&1,-5.5,214,-1,-6.5,25,9.2,15.8,L,L,O,0,21400234,20141128MINLAL,LAL,MIN
28-Nov-14,Fri,2014,Nuggets,Suns,home,122-97,1&1,-2,216.5,25,23,2.5,12.8,-10.2,W,W,O,0,21400232,20141128PHXDEN,DEN,PHX
29-Nov-14,Sat,2014,Bucks,Rockets,home,103-117,0&0,-2,192,-14,-16,28,6,22,L,L,O,0,21400240,20141129HOUMIL,MIL,HOU
29-Nov-14,Sat,2014,Cavaliers,Pacers,home,109-97,2&0,-10,195.5,12,2,10.5,6.2,4.2,W,W,O,0,21400238,20141129INDCLE,CLE,IND
29-Nov-14,Sat,2014,Hawks,Hornets,home,105-75,0&0,-7,198.5,30,23,-18.5,2.2,-20.8,W,W,U,0,21400237,20141129CHAATL,ATL,CHA
29-Nov-14,Sat,2014,Wizards,Pelicans,home,83-80,2&0,-4,198.5,3,-1,-35.5,-18.2,-17.2,W,L,U,0,21400236,20141129NOPWAS,WAS,NOP
29-Nov-14,Sat,2014,Jazz,Clippers,home,96-112,2&0,5.5,201.5,-16,-10.5,6.5,-2,8.5,L,L,O,0,21400239,20141129LACUTA,UTA,LAC
29-Nov-14,Sat,2014,Seventysixers,Mavericks,home,103-110,2&0,12.5,206,-7,5.5,7,6.2,0.8,L,W,O,0,21400235,20141129DALPHI,PHI,DAL
30-Nov-14,Sun,2014,Knicks,Heat,home,79-86,1&4,3,189,-7,-4,-24,-14,-10,L,L,U,0,21400245,20141130MIANYK,NYK,MIA
30-Nov-14,Sun,2014,Kings,Grizzlies,home,85-97,1&1,3,192.5,-12,-9,-10.5,-9.8,-0.8,L,L,U,0,21400244,20141130MEMSAC,SAC,MEM
30-Nov-14,Sun,2014,Nets,Bulls,home,84-102,3&1,3,193.5,-18,-15,-7.5,-11.2,3.8,L,L,U,0,21400242,20141130CHIBKN,BKN,CHI
30-Nov-14,Sun,2014,Pistons,Warriors,home,93-104,1&1,9,200,-11,-2,-3,-2.5,-0.5,L,L,U,0,21400243,20141130GSWDET,DET,GSW
30-Nov-14,Sun,2014,Celtics,Spurs,home,89-111,1&1,7.5,205,-22,-14.5,-5,-9.8,4.8,L,L,U,0,21400241,20141130SASBOS,BOS,SAS
30-Nov-14,Sun,2014,Suns,Magic,home,90-93,1&1,-9.5,206,-3,-12.5,-23,-17.8,-5.2,L,L,U,0,21400246,20141130ORLPHX,PHX,ORL
30-Nov-14,Sun,2014,Lakers,Raptors,home,129-122,1&1,6,211,7,13,40,26.5,13.5,W,W,O,1,21400248,20141130TORLAL,LAL,TOR
30-Nov-14,Sun,2014,Trailblazers,Timberwolves,home,107-93,1&1,-13.5,212,14,0.5,-12,-5.8,-6.2,W,W,U,0,21400247,20141130MINPOR,POR,MIN
1-Dec-14,Mon,2014,Wizards,Heat,home,107-86,1&0,-4.5,190,21,16.5,3,9.8,-6.8,W,W,O,0,21400250,20141201MIAWAS,WAS,MIA
1-Dec-14,Mon,2014,Seventysixers,Spurs,home,103-109,1&0,11.5,195.5,-6,5.5,16.5,11,5.5,L,W,O,0,21400249,20141201SASPHI,PHI,SAS
1-Dec-14,Mon,2014,Jazz,Nuggets,home,101-103,1&2,2.5,205,-2,0.5,-1,-0.2,-0.8,L,W,U,0,21400251,20141201DENUTA,UTA,DEN
1-Dec-14,Mon,2014,Clippers,Timberwolves,home,127-101,1&0,-14.5,216,26,11.5,12,11.8,0.2,W,W,O,0,21400252,20141201MINLAC,LAC,MIN
2-Dec-14,Tue,2014,Knicks,Nets,home,93-98,1&1,1,191,-5,-4,0,-2,2,L,L,P,0,21400256,20141202BKNNYK,NYK,BKN
2-Dec-14,Tue,2014,Pelicans,Thunder,home,112-104,2&3,2.5,197,8,10.5,19,14.8,4.2,W,W,O,0,21400258,20141202OKCNOP,NOP,OKC
2-Dec-14,Tue,2014,Suns,Pacers,home,116-99,1&2,-6,197.5,17,11,17.5,14.2,3.2,W,W,O,0,21400260,20141202INDPHX,PHX,IND
2-Dec-14,Tue,2014,Warriors,Magic,home,98-97,1&1,-12.5,201,1,-11.5,-6,-8.8,2.8,W,L,U,0,21400262,20141202ORLGSW,GSW,ORL
2-Dec-14,Tue,2014,Cavaliers,Bucks,home,111-108,2&2,-10.5,202.5,3,-7.5,16.5,4.5,12,W,L,O,0,21400253,20141202MILCLE,CLE,MIL
2-Dec-14,Tue,2014,Bulls,Mavericks,home,129-132,1&2,-1.5,203.5,-3,-4.5,57.5,26.5,31,L,L,O,2,21400257,20141202DALCHI,CHI,DAL
2-Dec-14,Tue,2014,Kings,Raptors,home,109-117,1&1,1,204,-8,-7,22,7.5,14.5,L,L,O,0,21400261,20141202TORSAC,SAC,TOR
2-Dec-14,Tue,2014,Pistons,Lakers,home,96-106,1&1,-1.5,205.5,-10,-11.5,-3.5,-7.5,4,L,L,U,0,21400255,20141202LALDET,DET,LAL
2-Dec-14,Tue,2014,Hawks,Celtics,home,109-105,2&1,-6.5,211,4,-2.5,3,0.2,2.8,W,L,O,0,21400254,20141202BOSATL,ATL,BOS
2-Dec-14,Tue,2014,Nuggets,Trailblazers,home,103-105,0&1,3,211,-2,1,-3,-1,-2,L,W,U,0,21400259,20141202PORDEN,DEN,POR
3-Dec-14,Wed,2014,Rockets,Grizzlies,home,105-96,3&2,4.5,190,9,13.5,11,12.2,-1.2,W,W,O,0,21400268,20141203MEMHOU,HOU,MEM
3-Dec-14,Wed,2014,Hornets,Bulls,home,95-102,3&0,3,192,-7,-4,5,0.5,4.5,L,L,O,0,21400263,20141203CHICHA,CHA,CHI
3-Dec-14,Wed,2014,Nets,Spurs,home,95-93,0&1,8,195.5,2,10,-7.5,1.2,-8.8,W,W,U,1,21400266,20141203SASBKN,BKN,SAS
3-Dec-14,Wed,2014,Heat,Hawks,home,102-112,1&0,-4.5,200,-10,-14.5,14,-0.2,14.2,L,L,O,0,21400267,20141203ATLMIA,MIA,ATL
3-Dec-14,Wed,2014,Clippers,Magic,home,114-86,1&0,-15,201.5,28,13,-1.5,5.8,-7.2,W,W,U,0,21400272,20141203ORLLAC,LAC,ORL
3-Dec-14,Wed,2014,Jazz,Raptors,home,104-123,1&0,4.5,202,-19,-14.5,25,5.2,19.8,L,L,O,0,21400271,20141203TORUTA,UTA,TOR
3-Dec-14,Wed,2014,Celtics,Pistons,home,109-102,0&0,-5,203.5,7,2,7.5,4.8,2.8,W,W,O,1,21400265,20141203DETBOS,BOS,DET
3-Dec-14,Wed,2014,Bucks,Mavericks,home,105-107,0&0,4,206.5,-2,2,5.5,3.8,1.8,L,W,O,0,21400269,20141203DALMIL,MIL,DAL
3-Dec-14,Wed,2014,Wizards,Lakers,home,111-95,1&0,-8.5,207,16,7.5,-1,3.2,-4.2,W,W,U,0,21400264,20141203LALWAS,WAS,LAL
3-Dec-14,Wed,2014,Timberwolves,Seventysixers,home,77-85,1&1,-6.5,210.5,-8,-14.5,-48.5,-31.5,-17,L,L,U,0,21400270,20141203PHIMIN,MIN,PHI
4-Dec-14,Thu,2014,Trailblazers,Pacers,home,88-82,1&1,-8.5,195,6,-2.5,-25,-13.8,-11.2,W,L,U,0,21400274,20141204INDPOR,POR,IND
4-Dec-14,Thu,2014,Knicks,Cavaliers,home,87-90,1&1,7,197.5,-3,4,-20.5,-8.2,-12.2,L,W,U,0,21400273,20141204CLENYK,NYK,CLE
4-Dec-14,Thu,2014,Warriors,Pelicans,home,112-85,1&1,-9,206,27,18,-9,4.5,-13.5,W,W,U,0,21400275,20141204NOPGSW,GSW,NOP
5-Dec-14,Fri,2014,Hornets,Knicks,home,103-102,1&0,-4.5,189,1,-3.5,16,6.2,9.8,W,L,O,0,21400276,20141205NYKCHA,CHA,NYK
5-Dec-14,Fri,2014,Jazz,Magic,home,93-98,1&1,-5.5,191.5,-5,-10.5,-0.5,-5.5,5,L,L,U,0,21400286,20141205ORLUTA,UTA,ORL
5-Dec-14,Fri,2014,Kings,Pacers,home,102-101,2&0,-3,192.5,1,-2,10.5,4.2,6.2,W,L,O,1,21400287,20141205INDSAC,SAC,IND
5-Dec-14,Fri,2014,Grizzlies,Spurs,home,101-107,1&1,-1,193,-6,-7,15,4,11,L,L,O,0,21400282,20141205SASMEM,MEM,SAS
5-Dec-14,Fri,2014,Bucks,Heat,home,109-85,1&1,-1,195,24,23,-1,11,-12,W,W,U,0,21400285,20141205MIAMIL,MIL,MIA
5-Dec-14,Fri,2014,Seventysixers,Thunder,home,91-103,1&2,13,199,-12,1,-5,-2,-3,L,W,U,0,21400277,20141205OKCPHI,PHI,OKC
5-Dec-14,Fri,2014,Nets,Hawks,home,75-98,1&1,1.5,200.5,-23,-21.5,-27.5,-24.5,-3,L,L,U,0,21400280,20141205ATLBKN,BKN,ATL
5-Dec-14,Fri,2014,Timberwolves,Rockets,home,112-114,1&1,7,204,-2,5,22,13.5,8.5,L,W,O,1,21400283,20141205HOUMIN,MIN,HOU
5-Dec-14,Fri,2014,Raptors,Cavaliers,home,91-105,1&0,-4,208,-14,-18,-12,-15,3,L,L,U,0,21400281,20141205CLETOR,TOR,CLE
5-Dec-14,Fri,2014,Wizards,Nuggets,home,119-89,1&2,-4.5,208.5,30,25.5,-0.5,12.5,-13,W,W,U,0,21400278,20141205DENWAS,WAS,DEN
5-Dec-14,Fri,2014,Mavericks,Suns,home,106-118,1&2,-5.5,216,-12,-17.5,8,-4.8,12.8,L,L,O,0,21400284,20141205PHXDAL,DAL,PHX
5-Dec-14,Fri,2014,Celtics,Lakers,home,113-96,1&1,-3.5,218.5,17,13.5,-9.5,2,-11.5,W,W,U,0,21400279,20141205LALBOS,BOS,LAL
6-Dec-14,Sat,2014,Pistons,Seventysixers,home,101-108,2&0,-9.5,193.5,-7,-16.5,15.5,-0.5,16,L,L,O,1,21400288,20141206PHIDET,DET,PHI
6-Dec-14,Sat,2014,Kings,Magic,home,96-105,0&0,-6,195,-9,-15,6,-4.5,10.5,L,L,O,0,21400292,20141206ORLSAC,SAC,ORL
6-Dec-14,Sat,2014,Bulls,Warriors,home,102-112,2&1,2.5,202.5,-10,-7.5,11.5,2,9.5,L,L,O,0,21400289,20141206GSWCHI,CHI,GSW
6-Dec-14,Sat,2014,Spurs,Timberwolves,home,123-101,0&0,-13.5,202.5,22,8.5,21.5,15,6.5,W,W,O,0,21400291,20141206MINSAS,SAS,MIN
6-Dec-14,Sat,2014,Clippers,Pelicans,home,120-100,2&1,-9,205,20,11,15,13,2,W,W,O,0,21400293,20141206NOPLAC,LAC,NOP
6-Dec-14,Sat,2014,Rockets,Suns,home,100-95,0&0,1.5,208,5,6.5,-13,-3.2,-9.8,W,W,U,0,21400290,20141206PHXHOU,HOU,PHX
7-Dec-14,Sun,2014,Grizzlies,Heat,home,103-87,1&1,-8,191,16,8,-1,3.5,-4.5,W,W,U,0,21400296,20141207MIAMEM,MEM,MIA
7-Dec-14,Sun,2014,Pistons,Thunder,home,94-96,0&1,9,194,-2,7,-4,1.5,-5.5,L,W,U,0,21400297,20141207OKCDET,DET,OKC
7-Dec-14,Sun,2014,Knicks,Trailblazers,home,99-103,1&2,6.5,195.5,-4,2.5,6.5,4.5,2,L,W,O,0,21400299,20141207PORNYK,NYK,POR
7-Dec-14,Sun,2014,Celtics,Wizards,home,101-93,1&1,3.5,205.5,8,11.5,-11.5,0,-11.5,W,W,U,0,21400294,20141207WASBOS,BOS,WAS
7-Dec-14,Sun,2014,Lakers,Pelicans,home,87-104,1&0,2.5,208,-17,-14.5,-17,-15.8,-1.2,L,L,U,0,21400300,20141207NOPLAL,LAL,NOP
7-Dec-14,Sun,2014,Mavericks,Bucks,home,125-102,1&1,-9,210,23,14,17,15.5,1.5,W,W,O,0,21400298,20141207MILDAL,DAL,MIL
7-Dec-14,Sun,2014,Hawks,Nuggets,home,96-84,1&1,-6,211,12,6,-31,-12.5,-18.5,W,W,U,0,21400295,20141207DENATL,ATL,DEN
8-Dec-14,Mon,2014,Pacers,Hawks,home,92-108,2&0,-1,193.5,-16,-17,6.5,-5.2,11.8,L,L,O,0,21400301,20141208ATLIND,IND,ATL
8-Dec-14,Mon,2014,Kings,Jazz,home,101-92,1&2,-5.5,197.5,9,3.5,-4.5,-0.5,-4,W,W,U,0,21400306,20141208UTASAC,SAC,UTA
8-Dec-14,Mon,2014,Nets,Cavaliers,home,88-110,2&2,7.5,198,-22,-14.5,0,-7.2,7.2,L,L,P,0,21400303,20141208CLEBKN,BKN,CLE
8-Dec-14,Mon,2014,Wizards,Celtics,home,133-132,0&0,-9,204.5,1,-8,60.5,26.2,34.2,W,L,O,2,21400302,20141208BOSWAS,WAS,BOS
8-Dec-14,Mon,2014,Timberwolves,Warriors,home,86-102,1&1,14,213.5,-16,-2,-25.5,-13.8,-11.8,L,L,U,0,21400305,20141208GSWMIN,MIN,GSW
8-Dec-14,Mon,2014,Clippers,Suns,home,121-120,1&1,-7.5,215,1,-6.5,26,9.8,16.2,W,L,O,1,21400307,20141208PHXLAC,LAC,PHX
8-Dec-14,Mon,2014,Raptors,Nuggets,home,112-107,2&0,-9.5,215,5,-4.5,4,-0.2,4.2,W,L,O,1,21400304,20141208DENTOR,TOR,DEN
9-Dec-14,Tue,2014,Jazz,Spurs,home,100-96,0&2,9,195,4,13,1,7,-6,W,W,O,0,21400314,20141209SASUTA,UTA,SAS
9-Dec-14,Tue,2014,Pelicans,Knicks,home,104-93,1&1,-7,195,11,4,2,3,-1,W,W,O,0,21400311,20141209NYKNOP,NOP,NYK
9-Dec-14,Tue,2014,Pistons,Trailblazers,home,86-98,1&1,7.5,196,-12,-4.5,-12,-8.2,-3.8,L,L,U,0,21400309,20141209PORDET,DET,POR
9-Dec-14,Tue,2014,Thunder,Bucks,home,114-101,1&1,-10,201,13,3,14,8.5,5.5,W,W,O,0,21400312,20141209MILOKC,OKC,MIL
9-Dec-14,Tue,2014,Suns,Heat,home,97-103,0&1,-4.5,201.5,-6,-10.5,-1.5,-6,4.5,L,L,U,0,21400313,20141209MIAPHX,PHX,MIA
9-Dec-14,Tue,2014,Grizzlies,Mavericks,home,114-105,1&1,-3.5,205,9,5.5,14,9.8,4.2,W,W,O,0,21400310,20141209DALMEM,MEM,DAL
9-Dec-14,Tue,2014,Lakers,Kings,home,98-95,1&0,-4,205.5,3,-1,-12.5,-6.8,-5.8,W,L,U,0,21400315,20141209SACLAL,LAL,SAC
